,M
65738,-0.13077612
65739,-0.10455416
65740,-0.039792005
65741,-0.021020256
65742,-0.04867471
65743,-0.06715537
65744,-0.049139425
65745,0.004514273
65746,0.03339556
65747,-0.01021452
65748,-0.08224935
65749,-0.12737606
65750,-0.11031915
65751,-0.040075038
65752,0.012636302
65753,0.022987043
65754,0.014370595
65755,-0.010957214
65756,-0.022318762
65757,-0.012051912
65758,-0.029538972
65759,-0.055541966
65760,-0.055932242
65761,-0.0329133
65762,0.024450695
65763,0.07641401
65764,0.08145381
65765,0.049418032
65766,-0.007784818
65767,-0.044333756
65768,-0.035278257
65769,-0.021157244
65770,-0.0094489725
65771,0.002713535
65772,0.006213462
65773,0.024597289
65774,0.040281437
65775,0.015130878
65776,-0.032254647
65777,-0.07898322
65778,-0.09806472
65779,-0.0619869
65780,-0.0047102263
65781,0.03197971
65782,0.03917023
65783,0.023929162
65784,0.015221766
65785,0.01951295
65786,0.020661442
65787,0.014215571
65788,-0.0022608144
65789,-0.0079827225
65790,0.03160298
65791,0.08261093
65792,0.10079298
65793,0.09576715
65794,0.062369175
65795,0.035981573
65796,0.049993716
65797,0.07210964
65798,0.083155766
65799,0.06961205
65800,0.060151592
65801,0.08527312
65802,0.11779272
65803,0.13591623
65804,0.11938588
65805,0.07510505
65806,0.047850247
65807,0.054892164
65808,0.07796877
65809,0.086763084
65810,0.06839497
65811,0.034050673
65812,0.013827782
65813,0.022280965
65814,0.023432907
65815,0.010772069
65816,-0.0105378665
65817,-0.042698435
65818,-0.055148058
65819,-0.05267594
65820,-0.04278547
65821,-0.037078705
65822,-0.056216598
65823,-0.0698875
65824,-0.07144094
65825,-0.07428384
65826,-0.06988385
65827,-0.07590155
65828,-0.10077265
65829,-0.12149153
65830,-0.1224948
65831,-0.103293985
65832,-0.09286792
65833,-0.10964311
65834,-0.14384224
65835,-0.17705745
65836,-0.18833067
65837,-0.18071906
65838,-0.17617534
65839,-0.18793347
65840,-0.20499587
65841,-0.215184
65842,-0.20175526
65843,-0.18334737
65844,-0.1924826
65845,-0.22194883
65846,-0.26199543
65847,-0.2744346
65848,-0.25649235
65849,-0.20809524
65850,-0.12576947
65851,-0.09329106
65852,-0.11981604
65853,-0.17069912
65854,-0.24667868
65855,-0.2753506
65856,-0.21435416
65857,-0.11214893
65858,-0.035311468
65859,-0.026698748
65860,-0.04136847
65861,-0.045685314
65862,-0.04199117
65863,-0.015497
65864,-0.031005783
65865,-0.095089674
65866,-0.09433193
65867,0.0053696516
65868,0.14747913
65869,0.2525993
65870,0.23586977
65871,0.11017119
65872,0.019689856
65873,0.04391749
65874,0.13317332
65875,0.20935093
65876,0.21694955
65877,0.18279028
65878,0.1913756
65879,0.26502073
65880,0.32187247
65881,0.27753156
65882,0.15026553
65883,0.054752152
65884,0.06982674
65885,0.1737458
65886,0.29225114
65887,0.3134734
65888,0.22919005
65889,0.15744779
65890,0.13727957
65891,0.14774242
65892,0.16338736
65893,0.12243054
65894,0.05831888
65895,0.055299006
65896,0.10431682
65897,0.16407688
65898,0.16955529
65899,0.09523844
65900,0.0065260916
65901,-0.03679819
65902,-0.010392007
65903,0.04116726
65904,0.0455577
65905,0.0068596955
65906,-0.03417989
65907,-0.04532352
65908,-0.015411544
65909,0.01244119
65910,-0.008592182
65911,-0.06373252
65912,-0.10439613
65913,-0.09947838
65914,-0.059199385
65915,-0.028113216
65916,-0.032075536
65917,-0.050297536
65918,-0.056327745
65919,-0.03552003
65920,0.0009671831
65921,0.002992033
65922,-0.032419723
65923,-0.062803835
65924,-0.0725151
65925,-0.045957267
65926,-0.0045514754
65927,0.019044023
65928,0.037731852
65929,0.044403646
65930,0.03316595
65931,0.020657271
65932,-0.0050433814
65933,-0.038207423
65934,-0.03922955
65935,-0.01427316
65936,0.02566648
65937,0.06992627
65938,0.08172592
65939,0.06351334
65940,0.025508052
65941,-0.026555805
65942,-0.056726314
65943,-0.054990184
65944,-0.03747984
65945,0.0038481178
65946,0.03798559
65947,0.04328374
65948,0.037535187
65949,0.0046070316
65950,-0.03314932
65951,-0.048667595
65952,-0.056277264
65953,-0.041411933
65954,0.009221601
65955,0.059599005
65956,0.097750716
65957,0.117913984
65958,0.09445596
65959,0.054899376
65960,0.02389333
65961,0.026638543
65962,0.06832326
65963,0.10906438
65964,0.14334142
65965,0.16368538
65966,0.15463407
65967,0.1399056
65968,0.13006704
65969,0.10744995
65970,0.090819195
65971,0.092473075
65972,0.10240717
65973,0.12661664
65974,0.15124695
65975,0.15234184
65976,0.13314709
65977,0.09869313
65978,0.057128407
65979,0.035990927
65980,0.03186678
65981,0.03322371
65982,0.03921432
65983,0.03455369
65984,0.019902078
65985,0.009006358
65986,0.00341939
65987,-0.003053836
65988,-0.019385926
65989,-0.04237849
65990,-0.051329978
65991,-0.050046597
65992,-0.04431276
65993,-0.03738936
65994,-0.047755532
65995,-0.062247727
65996,-0.062338218
65997,-0.05719829
65998,-0.05605207
65999,-0.057975877
66000,-0.07272525
66001,-0.08981792
66002,-0.08203709
66003,-0.06996863
66004,-0.07973931
66005,-0.09713175
66006,-0.109396964
66007,-0.12197433
66008,-0.12069723
66009,-0.11618906
66010,-0.13715097
66011,-0.16817458
66012,-0.19484544
66013,-0.19525899
66014,-0.18522586
66015,-0.18460189
66016,-0.18972723
66017,-0.2249701
66018,-0.2439726
66019,-0.24475425
66020,-0.25909445
66021,-0.27066314
66022,-0.30001727
66023,-0.33402556
66024,-0.31817627
66025,-0.22393884
66026,-0.14868568
66027,-0.15040933
66028,-0.20800039
66029,-0.3277935
66030,-0.37729353
66031,-0.2951084
66032,-0.1579626
66033,-0.05810355
66034,-0.070701174
66035,-0.104602754
66036,-0.09558299
66037,-0.055301823
66038,0.011413789
66039,-0.0038232885
66040,-0.11672787
66041,-0.15071903
66042,-0.036158178
66043,0.1478207
66044,0.29933172
66045,0.28039643
66046,0.11737754
66047,0.01455731
66048,0.049593605
66049,0.16515307
66050,0.2529937
66051,0.22083518
66052,0.14370154
66053,0.16397111
66054,0.28775746
66055,0.3991703
66056,0.362458
66057,0.18795805
66058,0.049872704
66059,0.04947117
66060,0.17434566
66061,0.3201538
66062,0.32257745
66063,0.20654622
66064,0.12942837
66065,0.13376084
66066,0.18588044
66067,0.21256201
66068,0.13052458
66069,0.010482917
66070,-0.01624189
66071,0.05257469
66072,0.15902278
66073,0.19534783
66074,0.11110428
66075,-0.0008190454
66076,-0.05868286
66077,-0.0225812
66078,0.04552101
66079,0.050107956
66080,0.0029364678
66081,-0.052802138
66082,-0.055695176
66083,0.013304039
66084,0.068551674
66085,0.04089557
66086,-0.04668927
66087,-0.118652344
66088,-0.116877556
66089,-0.05126834
66090,0.014410089
66091,0.012087218
66092,-0.03817543
66093,-0.0655507
66094,-0.046873022
66095,0.0031520487
66096,0.016909132
66097,-0.03039444
66098,-0.09284215
66099,-0.105829984
66100,-0.03699045
66101,0.03562052
66102,0.06191569
66103,0.042225305
66104,-0.01628718
66105,-0.041439604
66106,-0.012720726
66107,0.00735019
66108,-0.006439283
66109,-0.03287028
66110,-0.033510767
66111,0.004400152
66112,0.055350155
66113,0.08508943
66114,0.05994115
66115,0.0035779742
66116,-0.02945791
66117,-0.021200774
66118,0.0029894656
66119,0.017850764
66120,0.021907749
66121,0.017088342
66122,0.027004322
66123,0.04834034
66124,0.055691104
66125,0.044715602
66126,0.021725086
66127,0.007605106
66128,0.024008367
66129,0.066471644
66130,0.09603212
66131,0.10486827
66132,0.106959775
66133,0.103190236
66134,0.10610797
66135,0.10650174
66136,0.09097505
66137,0.07247966
66138,0.0660344
66139,0.08133611
66140,0.10647685
66141,0.11309609
66142,0.10213826
66143,0.091328025
66144,0.08108202
66145,0.071525894
66146,0.06280218
66147,0.0499249
66148,0.04011928
66149,0.051996768
66150,0.07742063
66151,0.08139206
66152,0.05399781
66153,0.01586376
66154,-0.0052465303
66155,0.0007088183
66156,0.019138971
66157,0.01804134
66158,-0.013550187
66159,-0.03979944
66160,-0.044853546
66161,-0.026889646
66162,0.0022465645
66163,-0.0051891645
66164,-0.04058584
66165,-0.0722069
66166,-0.084403984
66167,-0.065761365
66168,-0.053802326
66169,-0.059167966
66170,-0.07766004
66171,-0.103614435
66172,-0.09976402
66173,-0.07818093
66174,-0.0668682
66175,-0.08257999
66176,-0.118403405
66177,-0.14956722
66178,-0.16091391
66179,-0.14373523
66180,-0.12874953
66181,-0.14215185
66182,-0.1798409
66183,-0.21160802
66184,-0.22060935
66185,-0.21634091
66186,-0.21544078
66187,-0.23456177
66188,-0.26352453
66189,-0.28508714
66190,-0.27738285
66191,-0.263496
66192,-0.2630912
66193,-0.27584773
66194,-0.3068288
66195,-0.32808903
66196,-0.34057575
66197,-0.34352458
66198,-0.3334363
66199,-0.27008814
66200,-0.19251211
66201,-0.19449335
66202,-0.21795776
66203,-0.2909573
66204,-0.35401803
66205,-0.27728164
66206,-0.14980763
66207,-0.04320931
66208,-0.03439604
66209,-0.08618293
66210,-0.08772958
66211,-0.05852066
66212,0.0036613373
66213,0.029933471
66214,-0.048430573
66215,-0.117217384
66216,-0.04901471
66217,0.105172545
66218,0.2391053
66219,0.26314425
66220,0.13393691
66221,0.0069684885
66222,0.013308483
66223,0.120673254
66224,0.22555918
66225,0.22721301
66226,0.15578191
66227,0.12738347
66228,0.20617676
66229,0.3249467
66230,0.34685272
66231,0.22378458
66232,0.07714808
66233,0.04226446
66234,0.12634806
66235,0.27163345
66236,0.34100616
66237,0.2572839
66238,0.15638728
66239,0.13833193
66240,0.17226928
66241,0.21643865
66242,0.19419229
66243,0.10671469
66244,0.063348666
66245,0.102348685
66246,0.19410335
66247,0.2503281
66248,0.19388607
66249,0.08620603
66250,0.010228781
66251,0.020202588
66252,0.10407288
66253,0.14422117
66254,0.10016249
66255,0.028231433
66256,-0.020065818
66257,-0.00079881365
66258,0.062469825
66259,0.0684097
66260,-0.0057894746
66261,-0.08160852
66262,-0.09916549
66263,-0.040836997
66264,0.02782835
66265,0.017258395
66266,-0.050471712
66267,-0.10183847
66268,-0.08698374
66269,-0.0047233677
66270,0.052712105
66271,0.023688069
66272,-0.04300256
66273,-0.087088555
66274,-0.060642336
66275,0.00617012
66276,0.033759918
66277,0.02023061
66278,-0.008553739
66279,-0.010525389
66280,0.045783237
66281,0.090696335
66282,0.06360379
66283,0.0032336442
66284,-0.038371902
66285,-0.014586667
66286,0.06900632
66287,0.13069655
66288,0.123538755
66289,0.05825218
66290,0.0029876563
66291,0.007705498
66292,0.030939221
66293,0.033565927
66294,0.004063546
66295,-0.028833231
66296,-0.008669385
66297,0.05159543
66298,0.091685496
66299,0.06762966
66300,-0.012338992
66301,-0.07489241
66302,-0.06735579
66303,-0.0032983331
66304,0.059843995
66305,0.06746422
66306,0.034522183
66307,0.0044329516
66308,0.0069550048
66309,0.042359874
66310,0.06485214
66311,0.04646534
66312,0.00023775011
66313,-0.022401627
66314,0.026784074
66315,0.09963844
66316,0.12672599
66317,0.10644108
66318,0.050991286
66319,0.010232444
66320,0.03949928
66321,0.09456715
66322,0.10580875
66323,0.06830545
66324,0.029450824
66325,0.031335257
66326,0.06772202
66327,0.09815407
66328,0.08435152
66329,0.027800461
66330,-0.017364934
66331,-0.0041831317
66332,0.030125558
66333,0.035430096
66334,0.009439792
66335,-0.040005714
66336,-0.060785916
66337,-0.02373214
66338,0.015145578
66339,0.017703284
66340,-0.032234035
66341,-0.10072835
66342,-0.11527715
66343,-0.087434545
66344,-0.0493625
66345,-0.03966362
66346,-0.081603535
66347,-0.10592912
66348,-0.09450897
66349,-0.07790653
66350,-0.06663334
66351,-0.10805694
66352,-0.17529546
66353,-0.18884762
66354,-0.16231787
66355,-0.12853605
66356,-0.11212439
66357,-0.14266951
66358,-0.18787508
66359,-0.19888341
66360,-0.19151488
66361,-0.19458802
66362,-0.2096289
66363,-0.24990638
66364,-0.2794166
66365,-0.25388107
66366,-0.22391582
66367,-0.21698007
66368,-0.24505134
66369,-0.30731127
66370,-0.3466832
66371,-0.36597553
66372,-0.31307384
66373,-0.19883247
66374,-0.16757332
66375,-0.17324747
66376,-0.21628523
66377,-0.31793633
66378,-0.31731874
66379,-0.22429436
66380,-0.114993684
66381,-0.041071102
66382,-0.063170165
66383,-0.08889344
66384,-0.07235448
66385,-0.02801187
66386,0.037778795
66387,0.018038038
66388,-0.07606271
66389,-0.07854681
66390,0.040393755
66391,0.20111904
66392,0.3179043
66393,0.2775256
66394,0.12063751
66395,0.047335315
66396,0.11285488
66397,0.23284878
66398,0.32704642
66399,0.3099096
66400,0.22695644
66401,0.22867356
66402,0.31671584
66403,0.3903838
66404,0.36190858
66405,0.21978262
66406,0.10921551
66407,0.11710951
66408,0.21682936
66409,0.35479602
66410,0.36333704
66411,0.25073034
66412,0.18050458
66413,0.16028112
66414,0.20049167
66415,0.24453856
66416,0.19390607
66417,0.11130764
66418,0.082877256
66419,0.13007674
66420,0.20144673
66421,0.21838045
66422,0.13949709
66423,0.024905719
66424,-0.018753365
66425,0.012707464
66426,0.08413023
66427,0.11220036
66428,0.050199784
66429,-0.011887903
66430,-0.04475645
66431,-0.023767142
66432,0.04309277
66433,0.038478523
66434,-0.00992373
66435,-0.044195503
66436,-0.061868478
66437,-0.024078118
66438,0.015138721
66439,0.0035319477
66440,-0.025622405
66441,-0.0390647
66442,-0.008700938
66443,0.056877423
66444,0.09028287
66445,0.059413467
66446,-0.0021065106
66447,-0.052157547
66448,-0.047418352
66449,0.001374915
66450,0.041042443
66451,0.05205999
66452,0.03970999
66453,0.016051797
66454,0.01016096
66455,0.011627824
66456,-0.02706287
66457,-0.06332681
66458,-0.06664289
66459,-0.05006983
66460,0.013174693
66461,0.07060652
66462,0.06875715
66463,0.025825657
66464,-0.042547643
66465,-0.08408195
66466,-0.08377564
66467,-0.07475767
66468,-0.05013425
66469,-0.029544732
66470,-0.018442111
66471,0.0091591915
66472,0.026361974
66473,0.012027866
66474,-0.024990283
66475,-0.06267231
66476,-0.063371845
66477,-0.00808486
66478,0.0653398
66479,0.105589695
66480,0.10947235
66481,0.08240446
66482,0.049536664
66483,0.04574743
66484,0.050350793
66485,0.04528196
66486,0.038949292
66487,0.044884488
66488,0.081979595
66489,0.11167325
66490,0.10779477
66491,0.087916195
66492,0.04464229
66493,0.018834017
66494,0.037727453
66495,0.059872773
66496,0.060074713
66497,0.043027043
66498,0.02959672
66499,0.028539084
66500,0.028534662
66501,0.023131937
66502,0.00540368
66503,-0.02920142
66504,-0.033603124
66505,-0.007207046
66506,0.006698691
66507,0.010594018
66508,-0.01668437
66509,-0.053273443
66510,-0.06007841
66511,-0.040899094
66512,-0.018224029
66513,-0.018792283
66514,-0.034214932
66515,-0.06880354
66516,-0.08886846
66517,-0.069918
66518,-0.05126855
66519,-0.04973004
66520,-0.06393244
66521,-0.08096219
66522,-0.09917372
66523,-0.10586793
66524,-0.09562279
66525,-0.110156626
66526,-0.15599552
66527,-0.18509509
66528,-0.18163247
66529,-0.16522874
66530,-0.14072418
66531,-0.14259711
66532,-0.19037177
66533,-0.24230751
66534,-0.25745142
66535,-0.24188171
66536,-0.23299998
66537,-0.24120022
66538,-0.27682915
66539,-0.3000994
66540,-0.2683555
66541,-0.24114776
66542,-0.25036326
66543,-0.2908637
66544,-0.3456512
66545,-0.36443132
66546,-0.29307187
66547,-0.16821116
66548,-0.122962505
66549,-0.1603113
66550,-0.2281494
66551,-0.29202673
66552,-0.26590133
66553,-0.15646422
66554,-0.05218065
66555,-0.033591647
66556,-0.0726586
66557,-0.06430085
66558,-0.010166826
66559,0.042631917
66560,0.07232461
66561,0.014959064
66562,-0.08518342
66563,-0.053103417
66564,0.0882936
66565,0.22494179
66566,0.28918648
66567,0.21204007
66568,0.09121327
66569,0.056913003
66570,0.12732987
66571,0.22173259
66572,0.25128195
66573,0.22749665
66574,0.1996781
66575,0.23964669
66576,0.32400653
66577,0.34576595
66578,0.260553
66579,0.12611058
66580,0.07277701
66581,0.12490739
66582,0.22908242
66583,0.3204628
66584,0.28475514
66585,0.1769935
66586,0.15036525
66587,0.17767042
66588,0.21075222
66589,0.21313019
66590,0.1340978
66591,0.059807844
66592,0.08069056
66593,0.16772564
66594,0.2356232
66595,0.21381792
66596,0.10651149
66597,0.017998897
66598,0.015896786
66599,0.060295936
66600,0.10479155
66601,0.07944342
66602,0.0111611765
66603,-0.0012519454
66604,0.030981265
66605,0.079802394
66606,0.08736967
66607,0.011409754
66608,-0.0706771
66609,-0.09231655
66610,-0.05306519
66611,0.0063844053
66612,0.024567636
66613,-0.013238983
66614,-0.052355826
66615,-0.04839632
66616,-0.017210558
66617,0.008489853
66618,-0.017826226
66619,-0.08581969
66620,-0.123991124
66621,-0.11088091
66622,-0.051718865
66623,-0.0023838587
66624,-0.008324956
66625,-0.039034445
66626,-0.07247689
66627,-0.08088663
66628,-0.05838318
66629,-0.047144633
66630,-0.070057794
66631,-0.08060625
66632,-0.0541976
66633,-0.012235608
66634,0.039211266
66635,0.05205092
66636,0.013519439
66637,-0.040258862
66638,-0.0721024
66639,-0.055331647
66640,-0.024348268
66641,0.0036379797
66642,0.027957445
66643,0.033687
66644,0.033346184
66645,0.03545268
66646,0.02300838
66647,0.0029063227
66648,-0.012294735
66649,-0.014037249
66650,0.013531635
66651,0.05182076
66652,0.08380388
66653,0.09670265
66654,0.092250995
66655,0.066533975
66656,0.027426532
66657,0.01190397
66658,0.009525634
66659,0.033357892
66660,0.06435144
66661,0.08473569
66662,0.09543975
66663,0.06170018
66664,0.046111397
66665,0.048927013
66666,0.04244266
66667,0.04743545
66668,0.035333324
66669,0.036532175
66670,0.05407228
66671,0.07346098
66672,0.092188604
66673,0.072083935
66674,0.02334761
66675,-0.013546599
66676,-0.004300579
66677,0.018859796
66678,0.029935723
66679,0.03478631
66680,0.01123018
66681,-0.008605084
66682,-0.008639223
66683,-0.007844099
66684,-0.013785363
66685,-0.03546564
66686,-0.047498025
66687,-0.034665648
66688,-0.020925354
66689,-0.019209292
66690,-0.029118031
66691,-0.060143244
66692,-0.08377055
66693,-0.07727861
66694,-0.064193346
66695,-0.05960612
66696,-0.08083305
66697,-0.109478034
66698,-0.1211496
66699,-0.121285245
66700,-0.11043108
66701,-0.11044307
66702,-0.13003367
66703,-0.14648473
66704,-0.14913818
66705,-0.14645088
66706,-0.14618607
66707,-0.16647083
66708,-0.19865473
66709,-0.20707786
66710,-0.2039497
66711,-0.1954722
66712,-0.18939964
66713,-0.20212756
66714,-0.21826419
66715,-0.23339947
66716,-0.24851032
66717,-0.26440537
66718,-0.27918452
66719,-0.28539985
66720,-0.22509858
66721,-0.121983655
66722,-0.09435841
66723,-0.11407873
66724,-0.19318654
66725,-0.2987324
66726,-0.27673295
66727,-0.16051464
66728,-0.02941699
66729,0.012028538
66730,-0.03976337
66731,-0.046805725
66732,-0.019705873
66733,0.03125164
66734,0.06429001
66735,-0.017637046
66736,-0.12003351
66737,-0.06554396
66738,0.118621014
66739,0.28195843
66740,0.33800432
66741,0.21838689
66742,0.047977068
66743,0.031183897
66744,0.13265972
66745,0.23358557
66746,0.25809243
66747,0.20236196
66748,0.17043431
66749,0.24684364
66750,0.35959396
66751,0.3750285
66752,0.24218401
66753,0.06823465
66754,0.033707667
66755,0.13364358
66756,0.27062657
66757,0.35571936
66758,0.28154618
66759,0.15100248
66760,0.13173781
66761,0.1767406
66762,0.20889252
66763,0.18029408
66764,0.07214604
66765,0.011539687
66766,0.069578595
66767,0.17087083
66768,0.23560384
66769,0.1836828
66770,0.04605038
66771,-0.038416114
66772,-0.026582444
66773,0.039881974
66774,0.08602992
66775,0.043305617
66776,-0.03269879
66777,-0.05278781
66778,-0.016384123
66779,0.045183487
66780,0.053331956
66781,-0.03259483
66782,-0.11433699
66783,-0.12341524
66784,-0.07175265
66785,-0.0011342571
66786,0.0041458504
